a,a,a,a,a,a,a,a,a,a,a,a,a,a
-1,0.333333333,-2,-3,0,0,0,0,-2,-6,0,-1,1,1
-1,0.128205128,-2,-3,0,0,0,0.078947368,-2,-6,0.222222222,-1,1,1
-2,0.307692308,-2,-3,0,0,0,0,-1,-3,0.111111111,-1,1,0
-1,0.076923077,-3,-1,0,0.076923077,0,0.236842105,-1,-101,1,-2,0,1
-1,0.115384615,-2,-2,0,0,0,0,-1,-82,0.111111111,-1,0,0
-1,0.025641026,-3,-2,0,0,0,0,-1,-87,1,-2,0,1
-2,0.423076923,-1,-3,0,0,0,0,-2,-15,0,-1,1,0
-1,0.487179487,-1,-3,0,0,0,0,-2,-102,0,-1,1,0
-1,0.141025641,-2,-2,0,0,0,0.184210526,-1,-5,0.888888889,-2,0,0
-1,0.025641026,-3,-2,0,0,0,0,-1,-12,0.888888889,-2,0,1
-1,0.448717949,-1,-3,0,0,0,0.157894737,-1,-5,0,-1,1,0
-1,0.115384615,-2,-3,0,0,0,0.210526316,-1,-5,0.444444444,-3,1,0
-1,0.076923077,-3,-2,0,0.076923077,0,0.052631579,-1,-42,0.888888889,-2,0,1
-1,0.448717949,-1,-3,0,0,0,0.947368421,-1,-103,0.555555556,-3,1,1
-1,0.128205128,-2,-3,0,0,0,0.052631579,-2,-6,0.222222222,-1,1,1
-1,0.346153846,-1,-2,0,0,0,0.026315789,-1,-57,0,-1,0,0
-1,0.038461538,-3,-4,0,0.076923077,0,0.078947368,-1,-12,0.444444444,-3,0,0
-2,0.230769231,-2,-2,0,0,0,0,-1,-82,0.666666667,-3,0,0
-2,0.08974359,-2,-3,0,0,0,0.052631579,-2,-59,0.333333333,-1,1,1
-2,0.064102564,-3,-4,0,0,0,0.026315789,-2,-25,0.222222222,-1,0,0
-1,0.128205128,-2,-3,0,0,0,0.026315789,-1,-21,0.444444444,-3,1,0
-2,0.038461538,-3,-2,0,0,0,0,-1,-104,0.777777778,-2,0,1
-1,0.230769231,-2,-3,0,0,0,0,-2,-29,0.222222222,-1,1,0
-1,0.076923077,-3,-2,0,0,0,0,-1,-12,0.222222222,-1,0,0
-1,0.128205128,-2,-2,0,0,0,0.078947368,-1,-5,0.555555556,-3,0,1
-1,0.153846154,-2,-1,0,0,0,0.026315789,-1,-5,0.111111111,-1,0,1
-1,0.141025641,-2,-2,0,0,0,0,-1,-52,0,-1,0,0
-2,0.153846154,-2,-3,0,0,0,0,-2,-6,0.555555556,-3,1,0
-1,0.423076923,-1,-4,0,0,0,0.026315789,-2,-63,0,-1,0,0
-1,0.192307692,-2,-1,0,0,0,0.078947368,-1,-46,0,-1,0,0
-2,0.08974359,-2,-2,0,0,0,0.052631579,-1,-5,0.555555556,-3,0,0
-1,0.179487179,-2,-2,0,0.076923077,0,0.315789474,-1,-5,0.888888889,-2,0,1
-1,0.064102564,-3,-2,0,0,0.058823529,0.026315789,-1,-12,0.555555556,-3,0,0
-1,0.371794872,-1,-2,0,0,0,0.078947368,-1,-7,0.222222222,-1,0,0
-2,0.179487179,-2,-4,0,0,0,0.026315789,-1,-3,0.222222222,-1,0,1
-1,0.243589744,-2,-3,0,0,0,0,-1,-105,0,-1,1,0
-1,0.012820513,-3,-2,0,0.153846154,0,0.052631579,-1,-62,1,-2,0,1
-1,0.115384615,-2,-4,0,0,0,0,-2,-6,0.777777778,-2,0,0
-1,0.269230769,-2,-1,0,0,0,0,-2,-6,0,-1,0,0
-2,0.038461538,-3,-3,0,0,0.117647059,0,-1,-3,0.555555556,-3,1,0
-1,0.653846154,-1,-3,0,0,0,0,-2,-72,0,-1,1,0
-1,0.038461538,-3,-3,0,0,0,0.052631579,-1,-5,0.555555556,-3,1,0
-1,0.102564103,-2,-2,0,0,0.058823529,0.157894737,-2,-6,1,-2,0,1
-1,0.051282051,-3,-3,0,0,0,0,-1,-3,0.333333333,-1,1,0
-2,0.064102564,-3,-2,0,0,0,0,-1,-13,0.444444444,-3,0,1
-1,0.397435897,-1,-2,0,0,0,0.078947368,-1,-87,0.444444444,-3,0,0
-1,0.141025641,-2,-2,0,0,0.058823529,0.052631579,-2,-6,0.333333333,-1,0,0
-2,0.538461538,-1,-3,0,0,0,0,-2,-6,0,-1,1,0
-1,0.064102564,-3,-2,0.1,0,0,0.078947368,-1,-10,1,-2,0,1
-1,0.205128205,-2,-4,0,0,0,0.052631579,-2,-5,0.444444444,-3,0,1
-2,0.025641026,-3,-1,0.05,0,0,0.026315789,-1,-5,0.333333333,-1,0,0
-1,0.230769231,-2,-4,0,0,0,0.026315789,-1,-106,0.222222222,-1,0,0
-1,0.153846154,-2,-3,0,0,0,0,-1,-3,0.333333333,-1,1,0
-1,0.038461538,-3,-2,0,0.076923077,0,0.026315789,-1,-12,0.222222222,-1,0,0
-1,0.051282051,-3,-3,0,0,0,0.052631579,-2,-27,0.555555556,-3,1,1
-1,0.5,-1,-2,0,0,0,0.473684211,-1,-5,0.777777778,-2,0,0
-1,0.038461538,-3,-2,0,0,0,0.105263158,-1,-5,0.888888889,-2,0,1
-1,0.038461538,-3,-2,0,0,0,0,-1,-42,0.444444444,-3,0,1
-1,0.205128205,-2,-3,0,0,0,0.026315789,-2,-6,0,-1,1,0
-2,0.41025641,-1,-3,0,0,0,0.026315789,-2,-6,0,-1,1,1
-1,0.282051282,-2,-3,0,0,0,0,-1,-5,0.666666667,-3,1,1
-1,0.08974359,-2,-2,0,0,0,0.184210526,-1,-107,0.777777778,-2,0,1
-2,0.448717949,-1,-3,0,0,0,0.026315789,-2,-6,0,-1,1,0
-2,0.076923077,-3,-2,0,0,0,0,-1,-52,0.333333333,-1,0,0
-1,0.307692308,-2,-2,0,0,0,0.026315789,-1,-5,0,-1,0,0
-1,0.128205128,-2,-2,0,0,0,0.026315789,-2,-6,0.222222222,-1,0,0
-1,0.076923077,-3,-3,0,0,0,0.026315789,-2,-60,0.333333333,-1,1,0
-1,0.102564103,-2,-2,0.05,0.076923077,0,0.157894737,-1,-86,0.777777778,-2,0,1
-1,0.051282051,-3,-2,0,0,0,0.105263158,-1,-12,0.888888889,-2,0,1
-1,0.038461538,-3,-3,0,0,0,0.078947368,-2,-5,0.666666667,-3,1,0
-1,0.243589744,-2,-2,0,0,0,0.605263158,-1,-15,0.888888889,-2,0,1
-1,0.217948718,-2,-2,0,0,0,0.052631579,-1,-4,0.444444444,-3,0,0
-1,0.448717949,-1,-2,0,0,0,0.052631579,-1,-11,0,-1,0,0
-1,0.538461538,-1,-2,0,0,0,0.026315789,-1,-5,0,-1,0,0
-1,0.141025641,-2,-2,0,0,0,0.184210526,-1,-3,0.333333333,-1,0,0
-1,0.384615385,-1,-3,0.05,0,0,0.605263158,-1,-66,0.777777778,-2,1,1
-2,0.435897436,-1,-3,0,0,0,0,-2,-6,0,-1,1,0
-1,0.115384615,-2,-2,0,0,0,0.315789474,-1,-13,0.777777778,-2,0,1
-1,0.128205128,-2,-2,0,0,0,0.131578947,-1,-5,0.888888889,-2,0,0
-1,0.192307692,-2,-3,0,0,0,0.078947368,-2,-6,0.222222222,-1,1,0
-2,0.128205128,-2,-4,0,0,0,0,-1,-5,0.111111111,-1,0,0
-1,0.371794872,-1,-3,0,0,0,0.131578947,-1,-3,1,-2,1,1
-1,0.230769231,-2,-2,0,0,0,0.368421053,-1,-108,0.666666667,-3,0,1
-1,0.141025641,-2,-2,0.05,0,0,0.052631579,-1,-41,0.444444444,-3,0,0
-1,0.051282051,-3,-2,0,0,0.058823529,0,-2,-28,0.888888889,-2,0,1
-1,0.102564103,-2,-2,0,0,0.117647059,0.157894737,-1,-44,0.666666667,-3,0,0
-1,0.08974359,-2,-3,0,0,0,0,-1,-101,0.111111111,-1,1,0
-1,0.641025641,-1,-3,0,0,0,0.052631579,-1,-72,0,-1,1,0
-1,0.487179487,-1,-2,0,0,0,0.131578947,-1,-13,0.222222222,-1,0,0
-1,0.115384615,-2,-2,0,0,0,0.236842105,-1,-41,0.777777778,-2,0,1
-1,0.435897436,-1,-3,0,0,0,0.105263158,-1,-12,0,-1,1,1
-1,0.179487179,-2,-2,0,0,0,0.078947368,-1,-15,0.111111111,-1,0,0
-1,0.538461538,-1,-1,0,0,0,0.105263158,-1,-5,0,-1,0,0
-1,0.064102564,-3,-4,0,0,0,0.026315789,-2,-109,0.222222222,-1,0,0
-2,0.269230769,-2,-3,0,0,0,0,-2,-60,0.555555556,-3,1,0
-1,0.487179487,-1,-3,0,0,0,0,-2,-6,0,-1,1,0
-2,0.051282051,-3,-2,0,0,0,0,-1,-10,0.666666667,-3,0,0
-2,0.115384615,-2,-2,0,0,0,0.026315789,-1,-110,0.111111111,-1,0,1
-1,0.448717949,-1,-2,0,0,0,0.289473684,-1,-5,0.555555556,-3,0,0
-1,0.08974359,-2,-3,0,0,0,0,-2,-68,0.111111111,-1,1,1
-1,0.038461538,-3,-4,0,0,0,0,-2,-6,0.222222222,-1,0,0
-1,0.051282051,-3,-3,0,0,0,0,-1,-111,0.222222222,-1,1,0
-2,0.512820513,-1,-3,0,0,0,0.052631579,-2,-84,0,-1,1,0
-1,0.166666667,-2,-2,0,0,0,0.184210526,-2,-41,0.222222222,-1,0,1
-1,0.051282051,-3,-3,0,0,0,0.026315789,-1,-53,0.444444444,-3,1,1
-1,0.128205128,-2,-2,0,0,0,0.210526316,-1,-31,0.555555556,-3,0,1
-1,0.307692308,-2,-1,0,0,0,0.026315789,-1,-5,0,-1,0,0
-1,0.025641026,-3,-2,0,0,0,0,-1,-87,0.666666667,-3,0,1
-1,0.141025641,-2,-3,0,0,0,0,-2,-6,0.555555556,-3,1,1
-1,0.141025641,-2,-2,0,0,0,0.210526316,-1,-5,1,-2,0,0
-1,0.512820513,-1,-2,0,0,0,0.552631579,-2,-5,0.666666667,-3,0,1
-1,0.051282051,-3,-2,0,0,0,0.078947368,-1,-12,0.666666667,-3,0,0
-1,0.384615385,-1,-4,0,0,0,0.026315789,-2,-25,0,-1,0,1
-1,0.243589744,-2,-3,0,0,0,0,-1,-112,0.333333333,-1,1,0
-1,0.5,-1,-2,0,0,0,0.026315789,-1,-66,0.444444444,-3,0,1
-1,0.115384615,-2,-3,0,0,0,0.078947368,-2,-113,0,-1,1,0
-1,0.102564103,-2,-2,0,0,0,0.078947368,-1,-74,0.333333333,-1,0,0
-1,0.076923077,-3,-3,0,0.076923077,0.058823529,0.078947368,-1,-10,0.777777778,-2,1,1
-1,0.192307692,-2,-3,0,0,0,0,-1,-41,0,-1,1,0
-1,0.141025641,-2,-2,0,0,0,0.052631579,-1,-5,0.555555556,-3,0,0
-2,0.076923077,-3,-2,0,0,0,0.078947368,-1,-12,1,-2,0,1
-1,0.012820513,-3,-3,0,0,0.058823529,0.026315789,-1,-46,1,-2,1,1
-1,0.230769231,-2,-3,0,0,0,0.052631579,-2,-6,0,-1,1,0
-2,0.076923077,-3,-3,0,0,0,0,-1,-10,0.444444444,-3,1,0
-1,0.205128205,-2,-3,0,0,0,0,-2,-32,0,-1,1,0
-1,0.08974359,-2,-4,0,0,0,0.052631579,-1,-5,0.444444444,-3,0,1
-1,0.025641026,-3,-2,0.05,0,0.058823529,0.026315789,-1,-5,1,-2,0,1
-1,0.128205128,-2,-4,0,0,0,0.052631579,-2,-5,0.444444444,-3,0,1
-1,0.076923077,-3,-2,0,0,0,0.026315789,-2,-6,0.111111111,-1,0,1
-1,0.551282051,-1,-3,0,0,0,0.105263158,-1,-5,0,-1,1,0
-2,0.41025641,-1,-2,0,0,0,0.078947368,-1,-52,0.111111111,-1,0,0
-1,0.153846154,-2,-2,0,0,0,0.026315789,-2,-6,0,-1,0,0
-1,0.256410256,-2,-2,0,0,0,0.131578947,-1,-4,0.222222222,-1,0,0
-1,0.076923077,-3,-3,0,0,0,0,-2,-6,0,-1,1,0
-1,0.346153846,-1,-2,0,0,0,0.421052632,-1,-5,0.111111111,-1,0,0
-2,0.358974359,-1,-2,0,0,0,0.052631579,-1,-12,1,-2,0,1
-1,0.294871795,-2,-3,0,0,0,0,-2,-6,0,-1,1,1
-1,0.025641026,-3,-1,0,0,0.058823529,0,-1,-3,0.777777778,-2,0,1
-1,0.115384615,-2,-2,0,0,0,0.342105263,-2,-27,0.777777778,-2,0,1
-2,0.423076923,-1,-2,0,0,0,0.421052632,-1,-3,0.777777778,-2,0,0
-1,0.102564103,-2,-2,0,0,0,0.026315789,-2,-6,0.555555556,-3,0,1
-1,0.141025641,-2,-2,0,0,0,0.078947368,-1,-114,0.444444444,-3,0,1
-1,0.435897436,-1,-3,0,0,0,0.157894737,-1,-12,0.444444444,-3,1,1
-1,0.128205128,-2,-3,0,0,0,0.026315789,-1,-76,0.333333333,-1,1,1
-2,0.205128205,-2,-5,0,0,0,0.105263158,-1,-5,0.666666667,-3,0,1
-1,0.474358974,-1,-2,0,0,0,0.131578947,-1,-66,0.222222222,-1,0,1
-1,0.102564103,-2,-2,0.05,0.076923077,0,0.263157895,-1,-115,0.888888889,-2,0,1
-1,0.128205128,-2,-2,0,0,0,0.131578947,-1,-49,1,-2,0,0
-1,0.576923077,-1,-3,0,0,0,0.052631579,-1,-116,0,-1,1,0
-1,0.307692308,-2,-2,0,0,0,0,-1,-1,0,-1,0,0
-1,0.064102564,-3,-2,0.05,0.153846154,0.117647059,0.157894737,-1,-13,0.555555556,-3,0,0
-1,0.461538462,-1,-2,0,0,0,0.736842105,-1,-3,0.888888889,-2,0,1
-1,0.217948718,-2,-2,0,0,0.058823529,0.210526316,-1,-2,0.666666667,-3,0,1
-2,0.076923077,-3,-2,0.05,0,0,0.157894737,-1,-5,0.888888889,-2,0,1
-1,0.461538462,-1,-2,0,0,0,0.052631579,-2,-6,0,-1,0,0
-1,0.512820513,-1,-2,0,0,0,0.315789474,-2,-32,0.555555556,-3,0,1
-1,0.064102564,-3,-3,0,0,0.058823529,0.026315789,-2,-58,0.444444444,-3,1,1
-1,0.217948718,-2,-2,0,0,0,0.026315789,-2,-6,0.111111111,-1,0,0
-1,0.025641026,-3,-2,0,0,0,0.026315789,-1,-117,1,-2,0,1
-1,0.423076923,-1,-3,0,0,0,0,-1,-46,0,-1,1,0
-1,0.076923077,-3,-4,0,0,0,0,-1,-9,1,-2,0,0
-1,0.243589744,-2,-3,0,0,0,0.078947368,-1,-3,0.111111111,-1,1,0
-1,0.371794872,-1,-3,0,0,0,0.078947368,-1,-118,0,-1,1,0
-1,0.205128205,-2,-3,0,0,0,0.105263158,-1,-4,0.555555556,-3,1,1
-1,0.487179487,-1,-3,0,0,0,0,-1,-12,0,-1,1,0
-1,0.205128205,-2,-4,0,0,0,0.105263158,-1,-119,0,-1,0,1
-1,0.525641026,-1,-3,0,0,0,0.026315789,-1,-45,0,-1,1,1
-1,0.217948718,-2,-6,0,0,0,0,-1,-42,0.555555556,-3,0,0
-1,0.512820513,-1,-4,0,0,0,0.026315789,-1,-7,0,-1,0,0
-1,0.141025641,-2,-4,0,0,0,0.052631579,-2,-68,0.333333333,-1,0,0
-2,0.076923077,-3,-3,0,0,0.058823529,0.157894737,-1,-55,0.888888889,-2,1,1
-1,0.038461538,-3,-3,0,0,0.235294118,0.052631579,-2,-63,0.888888889,-2,1,1
-1,0.102564103,-2,-2,0,0,0,0.052631579,-2,-5,0.888888889,-2,0,0
-1,0.41025641,-1,-6,0,0,0,0.131578947,-1,-13,0.666666667,-3,0,1
-1,0.102564103,-2,-2,0,0,0,0.026315789,-1,-120,0.111111111,-1,0,0
-2,0.153846154,-2,-3,0,0,0,0,-2,-68,0.111111111,-1,1,0
-1,0.141025641,-2,-3,0,0,0,0.157894737,-1,-5,0.888888889,-2,1,1
-1,0.141025641,-2,-3,0,0,0,0,-2,-6,0.333333333,-1,1,1
-1,0.461538462,-1,-2,0,0,0,0,-2,-6,0,-1,0,0
-1,0.141025641,-2,-2,0,0,0,0.105263158,-1,-53,0.333333333,-1,0,1
-2,0.525641026,-1,-3,0,0,0,0,-2,-84,0,-1,1,0
-1,0.256410256,-2,-2,0,0,0,0,-1,-22,0.444444444,-3,0,0
-2,0.051282051,-3,-4,0,0,0,0.052631579,-1,-3,0.444444444,-3,0,1
-1,0.141025641,-2,-2,0,0,0,0.105263158,-1,-5,0.666666667,-3,0,1
-1,0.115384615,-2,-3,0,0,0,0.026315789,-2,-97,0.222222222,-1,1,1
-1,0.102564103,-2,-4,0,0,0,0.184210526,-1,-52,0.444444444,-3,0,1
-1,0.435897436,-1,-4,0,0,0,0.526315789,-1,-121,0.222222222,-1,0,0
-1,0.615384615,-1,-2,0,0,0,0.868421053,-1,-112,0.555555556,-3,0,1
-1,0.115384615,-2,-3,0,0,0,0.052631579,-1,-3,0.444444444,-3,1,0
-1,0.423076923,-1,-3,0,0,0,0.026315789,-2,-84,0,-1,1,0
-1,0.217948718,-2,-3,0,0,0,0.026315789,-1,-5,0.111111111,-1,1,0
-1,0.102564103,-2,-2,0,0,0,0.026315789,-1,-22,0.666666667,-3,0,0
-1,0.435897436,-1,-3,0,0,0,0.105263158,-2,-6,0.222222222,-1,1,0
-2,0.217948718,-2,-2,0,0,0,0.315789474,-2,-19,0.111111111,-1,0,0
-1,0.384615385,-1,-1,0,0,0,0.315789474,-1,-1,0.444444444,-3,0,0
-2,0.102564103,-2,-2,0,0,0,0,-2,-6,0.111111111,-1,0,0
-2,0.384615385,-1,-3,0,0,0,0,-2,-122,0,-1,1,0
-1,0.153846154,-2,-4,0,0,0,0.184210526,-2,-6,0.333333333,-1,0,0
-1,0.128205128,-2,-1,0,0,0,0.052631579,-2,-6,0,-1,0,0
-1,0.192307692,-2,-2,0,0,0,0.052631579,-2,-6,0.222222222,-1,0,0
-2,0.205128205,-2,-2,0,0,0,0.157894737,-1,-95,0.333333333,-1,0,0
-1,0.08974359,-2,-1,0,0,0,0,-2,-27,0,-1,0,0
-1,0.525641026,-1,-2,0,0,0,0.263157895,-1,-5,0.666666667,-3,0,1
-1,0.141025641,-2,-2,0,0,0,0.131578947,-1,-55,0.444444444,-3,0,1
-1,0.076923077,-3,-3,0,0,0,0,-1,-3,0.111111111,-1,1,0
-1,0.384615385,-1,-3,0,0,0,0.026315789,-1,-76,0.666666667,-3,1,1
-1,0.474358974,-1,-2,0,0,0,0,-2,-6,0.777777778,-2,0,1
-1,0.435897436,-1,-2,0,0,0,0.105263158,-2,-123,0.444444444,-3,0,0
-1,0.025641026,-3,-2,0,0,0,0,-1,-114,0.333333333,-1,0,1
-1,0.08974359,-2,-3,0,0,0,0.105263158,-1,-3,0.333333333,-1,1,1
-1,0.076923077,-3,-3,0,0,0,0,-1,-76,0.111111111,-1,1,0
-1,0.064102564,-3,-3,0,0,0,0,-2,-6,0.888888889,-2,1,0
-1,0.115384615,-2,-3,0,0.076923077,0.176470588,0.157894737,-1,-46,0.333333333,-1,1,0
-1,0.08974359,-2,-2,0,0.076923077,0,0.026315789,-2,-6,0.222222222,-1,0,1
-1,0.166666667,-2,-2,0,0,0,0,-1,-124,0.111111111,-1,0,0
-1,0.08974359,-2,-2,0,0.076923077,0,0.157894737,-1,-5,0.333333333,-1,0,1
-1,0.179487179,-2,-3,0,0,0,0.026315789,-1,-5,0,-1,1,1
-1,0.038461538,-3,-3,0,0,0,0,-1,-12,0.222222222,-1,1,1
-1,0.243589744,-2,-1,0,0,0,0.026315789,-1,-57,0,-1,0,0
-1,0.08974359,-2,-3,0,0,0,0,-1,-4,0.222222222,-1,1,0
-1,0.179487179,-2,-4,0.05,0.076923077,0,0.526315789,-1,-5,1,-2,0,0
-1,0.217948718,-2,-2,0,0,0,0,-1,-12,0.666666667,-3,0,0
-1,0.307692308,-2,-2,0,0,0,0.368421053,-1,-118,0.666666667,-3,0,1
-1,0.076923077,-3,-3,0,0,0.058823529,0.236842105,-2,-29,1,-2,1,1
-1,0.051282051,-3,-3,0.05,0,0.235294118,0.157894737,-1,-3,1,-2,1,1
-1,0.038461538,-3,-4,0,0,0,0,-1,-12,0.555555556,-3,0,1
-1,0.371794872,-1,-3,0,0,0,0.026315789,-2,-6,0,-1,1,0
-1,0.115384615,-2,-2,0,0,0,0.131578947,-1,-82,0.888888889,-2,0,1
-1,0.320512821,-2,-4,0,0,0,0.052631579,-2,-32,0,-1,0,1
-1,0.358974359,-1,-3,0,0,0,0.052631579,-1,-49,0.555555556,-3,1,1
-1,0.333333333,-2,-2,0,0,0,0.026315789,-2,-125,0.222222222,-1,0,0
-1,0.115384615,-2,-2,0,0,0,0,-1,-126,0.444444444,-3,0,0
-1,0.064102564,-3,-3,0,0,0,0.052631579,-1,-4,0.111111111,-1,1,0
-2,0.41025641,-1,-4,0,0,0,0.026315789,-1,-127,0,-1,0,0
-1,0.307692308,-2,-2,0,0,0,0.210526316,-1,-5,0.444444444,-3,0,0
-1,0.512820513,-1,-2,0,0,0,0.157894737,-1,-66,0.555555556,-3,0,0
-1,0.102564103,-2,-2,0,0,0.058823529,0.078947368,-1,-87,0.555555556,-3,0,0
-2,0.384615385,-1,-1,0,0,0,0,-1,-12,0,-1,0,0
-1,0.269230769,-2,-2,0,0,0,0.078947368,-1,-12,0.222222222,-1,0,1
-1,0.038461538,-3,-2,0,0.153846154,0,0.078947368,-1,-5,0.444444444,-3,0,1
-1,0.576923077,-1,-3,0,0,0,0.026315789,-2,-84,0,-1,1,0
-1,0.051282051,-3,-2,0,0.076923077,0,0.078947368,-1,-5,0.666666667,-3,0,1
-1,0.41025641,-1,-2,0,0,0,0.078947368,-2,-6,0.222222222,-1,0,0
-1,0.256410256,-2,-2,0,0,0,0,-1,-45,0,-1,0,0
-1,0.294871795,-2,-3,0,0,0,0.026315789,-1,-128,0.555555556,-3,1,0
-1,0.128205128,-2,-2,0.4,0,0.058823529,0.421052632,-1,-41,0.777777778,-2,0,1
-2,0.153846154,-2,-2,0,0,0,0,-2,-6,0.222222222,-1,0,0
-1,0.064102564,-3,-2,0,0,0,0.026315789,-1,-24,0.444444444,-3,0,0
-1,0.08974359,-2,-3,0,0,0,0.052631579,-1,-5,0.333333333,-1,1,1
-1,0.282051282,-2,-3,0,0,0,0.131578947,-1,-129,0.333333333,-1,1,0
-1,0.076923077,-3,-4,0,0,0,0.210526316,-1,-4,0.777777778,-2,0,0
-1,0.115384615,-2,-2,0,0,0,0.131578947,-2,-130,0.333333333,-1,0,1
-1,0.333333333,-2,-3,0,0,0,0.289473684,-2,-6,0.222222222,-1,1,0
-2,0.217948718,-2,-2,0,0,0,0.157894737,-1,-5,0.111111111,-1,0,1
-1,0.307692308,-2,-3,0,0,0,0,-2,-6,0,-1,1,0
-1,0.256410256,-2,-2,0,0,0,0.394736842,-1,-118,0.666666667,-3,0,0
-1,0.102564103,-2,-4,0,0,0,0.105263158,-1,-4,0.555555556,-3,0,0
-2,0.08974359,-2,-2,0,0,0,0,-2,-58,0.222222222,-1,0,0
-1,0.076923077,-3,-3,0,0,0,0.026315789,-1,-5,0.333333333,-1,1,0
-1,0.58974359,-1,-4,0,0,0,0.026315789,-1,-131,0,-1,0,0
-2,0.397435897,-1,-3,0,0,0,0.052631579,-2,-68,0,-1,1,1
-1,0.41025641,-1,-3,0,0,0,0.131578947,-1,-13,0,-1,1,1
-1,0.128205128,-2,-3,0,0,0,0.210526316,-1,-5,0.555555556,-3,1,1
-1,0.615384615,-1,-3,0,0,0,0,-2,-6,0,-1,1,1
-2,0.358974359,-1,-3,0,0,0,0,-2,-6,0,-1,1,0
-1,0.153846154,-2,-2,0,0,0.058823529,0.131578947,-1,-13,0.555555556,-3,0,1
-2,0.051282051,-3,-3,0,0,0,0,-2,-6,0.222222222,-1,1,0
-1,0.064102564,-3,-3,0,0,0,0.026315789,-2,-5,0.333333333,-1,1,0
-1,0.153846154,-2,-1,0,0,0,0,-2,-6,0.555555556,-3,0,1
-1,0.076923077,-3,-2,0.05,0,0,0.263157895,-1,-5,1,-2,0,1
-1,0.166666667,-2,-4,0,0,0,0,-2,-84,0,-1,0,0
-1,0.166666667,-2,-1,0,0,0,0.026315789,-1,-5,0.111111111,-1,0,0
-1,0.038461538,-3,-2,0.2,0,0,0.105263158,-1,-5,0.666666667,-3,0,1
-1,0.128205128,-2,-2,0,0,0,0.105263158,-1,-5,0.777777778,-2,0,0
-1,0.08974359,-2,-2,0,0,0,0,-2,-132,0.222222222,-1,0,0
-2,0.038461538,-3,-3,0,0,0,0,-1,-74,0.666666667,-3,1,0
-1,0.115384615,-2,-2,0,0,0,0,-2,-6,0.111111111,-1,0,0
-1,0.025641026,-3,-4,0,0,0,0,-2,-27,0.111111111,-1,0,1
-1,0.179487179,-2,-4,0,0,0,0.026315789,-1,-3,0,-1,0,0
-2,0.076923077,-3,-3,0,0,0.058823529,0,-1,-74,0.444444444,-3,1,0
-1,0.025641026,-3,-2,0.05,0,0,0.026315789,-1,-5,0.222222222,-1,0,0
-1,0.166666667,-2,-2,0,0,0,0.078947368,-2,-133,0.777777778,-2,0,1
-1,0.115384615,-2,-2,0,0,0,0.078947368,-2,-6,0.666666667,-3,0,1
-1,0.525641026,-1,-2,0,0,0,0.447368421,-1,-12,0.444444444,-3,0,1
-1,0.282051282,-2,-2,0,0,0,0,-1,-1,0.111111111,-1,0,0
-1,0.051282051,-3,-2,0,0,0,0.289473684,-1,-3,1,-2,0,1
-2,0.256410256,-2,-2,0,0,0,0.026315789,-1,-86,0,-1,0,0
-1,0.230769231,-2,-4,0,0,0,0.026315789,-2,-134,1,-2,0,1
-1,0.153846154,-2,-2,0,0,0,0.026315789,-2,-27,0.666666667,-3,0,0
-1,0.115384615,-2,-3,0,0,0,0.157894737,-1,-5,0.555555556,-3,1,1
-1,0.320512821,-2,-2,0,0,0,0.026315789,-2,-6,0,-1,0,0
-2,0.525641026,-1,-3,0,0,0,0,-2,-68,0,-1,1,0
-1,0.243589744,-2,-3,0,0,0,0.052631579,-2,-32,0,-1,1,0
-1,0.128205128,-2,-2,0,0,0,0.131578947,-2,-46,0.666666667,-3,0,1
-1,0.256410256,-2,-3,0,0,0,0,-1,-3,0,-1,1,0
-1,0.051282051,-3,-2,0,0,0.058823529,0,-1,-135,0.777777778,-2,0,1
-1,0.320512821,-2,-4,0,0,0,0.026315789,-2,-25,0,-1,0,0
-1,0.08974359,-2,-2,0,0,0,0.105263158,-1,-136,0.444444444,-3,0,1
-1,0.423076923,-1,-3,0,0,0,0,-2,-32,0,-1,1,0
-1,0.153846154,-2,-4,0,0,0,0.157894737,-1,-3,0.444444444,-3,0,1
-1,0.141025641,-2,-3,0,0,0,0.052631579,-2,-46,0.111111111,-1,1,1
-1,0.128205128,-2,-2,0,0,0,0.263157895,-1,-13,0.222222222,-1,0,0
-1,0.102564103,-2,-2,0,0,0,0.157894737,-2,-27,0.777777778,-2,0,0
-1,0.474358974,-1,-2,0,0,0,0.236842105,-2,-5,0.222222222,-1,0,1
-2,0.064102564,-3,-3,0,0,0,0.078947368,-1,-55,1,-2,1,0
-2,0.051282051,-3,-2,0,0,0,0,-2,-137,0.444444444,-3,0,0
-2,0.012820513,-3,-3,0,0,0,0.052631579,-1,-3,1,-2,1,1
-1,0.166666667,-2,-2,0,0,0,0.026315789,-2,-6,0,-1,0,0
-1,0.141025641,-2,-2,0,0,0,0,-2,-32,0,-1,0,0
-1,0.551282051,-1,-2,0,0,0,0.394736842,-1,-66,0.555555556,-3,0,1
-1,0.076923077,-3,-2,0,0,0,0.105263158,-1,-3,1,-2,0,1
-1,0.166666667,-2,-4,0,0,0,0,-2,-25,0.111111111,-1,0,0
-1,0.025641026,-3,-2,0,0.076923077,0.058823529,0.105263158,-1,-5,0.888888889,-2,0,1
-1,0.102564103,-2,-3,0,0,0,0.078947368,-1,-138,0.666666667,-3,1,1
-1,0.115384615,-2,-3,0,0,0,0.131578947,-2,-6,0.888888889,-2,1,0
