a,a,a,a,a,a,a,a,a,a,a,a,a,a,a,a
0.452054795,-2,0.011478406,-4,0.866666667,-2,-8,-2,-1,-1,0.024070241,0,0.989795918,-1,1,0
0.136986301,-5,0.132799796,-4,0.866666667,-1,-4,-4,-1,-1,0,0,0.346938776,-1,1,0
0.178082192,-3,0.038484339,-2,0.533333333,-3,-4,-4,-1,-2,0,0,0.397959184,-1,1,0
0.356164384,-3,0.315590889,-2,0.533333333,-2,-3,-2,-2,-1,0,0,0.397959184,-1,0,0
0.369863014,-3,0.106840134,-6,0.6,-2,-11,-2,-1,-1,0.07298073,0,0.397959184,-1,1,1
0.246575342,-3,0.11992704,-6,0.6,-1,-2,-1,-1,-2,0,0,0.397959184,-1,1,0
0.109589041,-3,0.122383299,-6,0.6,-1,-10,-4,-1,-2,0,0,0.397959184,-1,1,0
0.095890411,-3,0.180635323,-6,0.6,-2,-9,-3,-1,-2,0.07298073,0,0.479591837,-1,1,1
0.068493151,-3,0.01437792,-1,0.8,-1,-4,-1,-1,-2,0,0,0.142857143,-10,1,0
0.342465753,-5,0.057051428,-6,0.6,-2,-11,-2,-1,-1,0.051780518,0,0.397959184,-1,1,1
0.232876712,-3,0.109891933,-7,0.733333333,-3,-6,-5,-2,-2,0,0,0.448979592,-1,0,0
0.589041096,-3,0.108904126,-1,0.8,-3,-4,-1,-1,-2,0,0,0.418367347,-1,1,0
0.054794521,-3,0.130522334,-2,0.533333333,-1,-3,-4,-1,-1,0,0,0.397959184,-1,1,0
0.547945205,-4,0.279680421,-4,0.866666667,-2,-6,-2,-1,-1,0.150241502,0,0.397959184,-1,1,1
0.328767123,-3,0.140564919,-11,0.933333333,-2,-4,-2,-1,-1,0,0,0.602040816,-1,1,1
0.452054795,-3,0.11070502,-6,0.6,-3,-5,-1,-1,-1,0,0,0.448979592,-1,1,0
0.109589041,-3,0.24353065,-1,0.8,-1,-2,-1,-1,-2,0,0,0.397959184,-1,1,0
0.452054795,-3,0.122449243,-8,0.2,-2,-11,-2,-1,-1,0,0,0.397959184,-17,1,0
0.260273973,-3,0.126846443,-1,0.8,-2,-4,-2,-1,-1,0,0,0.448979592,-1,1,0
0.191780822,-3,0.07738338,-2,0.533333333,-3,-4,-1,-1,-2,0,0,0.397959184,-1,1,0
0.164383562,-5,0.140488777,-1,0.8,-1,-12,-1,-1,-1,0,0,0.56122449,-1,1,0
0.054794521,-3,0.148315086,-6,0.6,-1,-6,-4,-1,-1,0,0,0.448979592,-1,1,0
0.136986301,-3,0.159512718,-1,0.8,-1,-10,-5,-2,-2,0,0,0.397959184,-1,0,0
0.657534247,-3,0.066166033,-2,0.533333333,-2,-7,-2,-1,-1,0,0,0.153061224,-1,1,0
0.273972603,-6,0.029678382,-1,0.8,-3,-6,-1,-1,-2,0,0,0.602040816,-1,1,0
0.095890411,-3,0.179722979,-2,0.533333333,-1,-11,-4,-1,-1,0,0,0.397959184,-1,1,0
0.287671233,-3,0.105850968,-2,0.533333333,-3,-6,-1,-1,-1,0,0,0.806122449,-1,1,0
0.424657534,-3,0.090078018,-1,0.8,-2,-1,-2,-1,-1,0.076880769,0,0.397959184,-1,1,1
0.054794521,-3,0.095142821,-6,0.6,-1,-5,-1,-3,-2,0,0,0.244897959,-1,0,0
0.191780822,-3,0.138477133,-2,0.533333333,-2,-7,-2,-1,-1,0,0,0.448979592,-1,1,1
0.520547945,-3,0.152874768,-2,0.533333333,-2,-6,-2,-1,-1,0.043860439,0,0.397959184,-1,1,1
0.095890411,-3,0.196831813,-6,0.6,-2,-1,-3,-3,-2,0,0,0.397959184,-18,0,0
0.356164384,-3,0.108469709,-2,0.533333333,-3,-1,-1,-1,-2,0,0,0.397959184,-1,1,0
0.123287671,-3,0.122490713,-7,0.733333333,-1,-10,-1,-1,-1,0,0,0.448979592,-1,1,0
0.397260274,-3,0.047121697,-7,0.733333333,-1,-4,-1,-1,-2,0,0,0.326530612,-1,1,0
0.246575342,-3,0.122402334,-7,0.733333333,-2,-1,-2,-1,-1,0,0,0.397959184,-1,1,1
0.328767123,-6,0.014424829,-6,0.6,-2,-8,-2,-1,-1,0,0,0.540816327,-1,1,1
0.123287671,-3,0.030957839,-1,0.8,-1,-6,-1,-1,-1,0,0,0.397959184,-1,1,0
0.232876712,-3,0.08778628,-4,0.866666667,-2,-2,-2,-3,-1,0.07298073,0,0.346938776,-19,0,1
0.260273973,-2,0.130418999,-1,0.8,-3,-4,-1,-2,-2,0,0,0.397959184,-1,0,1
0.068493151,-3,0.126401828,-6,0.6,-1,-6,-4,-1,-1,0,0,0.142857143,-1,1,0
0.095890411,-3,0.121137153,-6,0.6,-1,-9,-1,-1,-1,0,0,0.397959184,-1,1,0
0.821917808,-2,0.084942513,-6,0.6,-2,-6,-2,-1,-1,0,0,0.397959184,-1,1,0
0.068493151,-3,0.261954293,-12,0.133333333,-2,-9,-6,-1,-2,0,0,0.397959184,-5,1,0
0.164383562,-3,0.278318703,-6,0.6,-1,-10,-1,-1,-2,0,0,0.397959184,-1,1,0
0.616438356,-3,0.099305476,-2,0.533333333,-7,-5,-1,-1,-2,0,0,0.234693878,-1,1,0
0.301369863,-2,0.10914071,-2,0.533333333,-2,-2,-2,-1,-1,0,0,0.397959184,-1,1,0
0.356164384,-3,0.024873278,-6,0.6,-2,-11,-2,-1,-1,0,0.340909091,0.5,-1,1,0
0.246575342,-3,0.117164173,-2,0.533333333,-3,-7,-1,-1,-1,0,0,0.448979592,-1,1,0
0.164383562,-3,0.126866159,-3,0.4,-1,-2,-1,-1,-2,0,0,0.397959184,-1,1,0
0.808219178,-2,0.10914139,-4,0.866666667,-2,-11,-2,-1,-1,0,0,0.091836735,-1,1,0
0.630136986,-2,0.043927132,-2,0.533333333,-2,-8,-2,-1,-1,0,0,0.448979592,-1,1,0
0.356164384,-3,0.118264153,-6,0.6,-2,-4,-3,-1,-2,0,0.433195592,0.5,-1,1,1
0.561643836,-2,0.208983939,-2,0.533333333,-2,-3,-2,-1,-1,0,0,0.397959184,-1,1,0
0.671232877,-3,0.077605008,-2,0.533333333,-1,-7,-1,-1,-1,0.020500205,0,0.551020408,-1,1,0
0.328767123,-3,0.131070284,-6,0.6,-1,-11,-1,-2,-1,0,0,0.448979592,-1,0,0
0.123287671,-3,0.143306031,-1,0.8,-1,-1,-1,-1,-1,0,0,0.397959184,-1,1,0
0.410958904,-3,0.112117047,-10,0.666666667,-1,-5,-1,-1,-1,0,0,0.397959184,-1,1,0
0.520547945,-5,0.057634051,-13,0.333333333,-2,-1,-2,-1,-1,0,0,0.397959184,-1,1,0
0.493150685,-3,0.15557237,-2,0.533333333,-2,-7,-2,-1,-1,0,0,0.397959184,-1,1,0
0,-3,0.174836295,-12,0.133333333,-1,-5,-6,-1,-1,0,0,0.479591837,-5,1,0
0.178082192,-3,0.054703944,-2,0.533333333,-1,-11,-6,-1,-1,0,0,0.397959184,-1,1,0
0.438356164,-3,0.039040448,-4,0.866666667,-1,-4,-1,-1,-1,0,0,0.602040816,-1,1,0
0.02739726,-3,0.061418716,-2,0.533333333,-1,-6,-5,-2,-1,0,0,0.295918367,-20,0,0
0.383561644,-3,0.168207862,-2,0.533333333,-2,-5,-2,-2,-1,0,0,0.397959184,-1,0,0
0.123287671,-3,0.055180511,-7,0.733333333,-1,-6,-1,-1,-1,0,0,0.397959184,-1,1,0
0.287671233,-3,0.192196669,-10,0.666666667,-2,-11,-2,-1,-1,0.07298073,0,0.397959184,-1,1,1
0.260273973,-1,0.071725078,-2,0.533333333,-2,-12,-2,-1,-1,0.07298073,0,0.397959184,-1,1,1
0.219178082,-3,0.048454861,-2,0.533333333,-1,-8,-1,-1,-1,0,0,0.193877551,-1,1,0
0.068493151,-1,0.19007965,-6,0.6,-1,-12,-4,-2,-2,0,0,0.397959184,-1,0,0
0.356164384,-2,0.155089005,-1,0.8,-1,-6,-1,-1,-1,0,0,0.418367347,-1,1,0
0.534246575,-3,0.059390075,-7,0.733333333,-4,-5,-1,-1,-1,0,0,0.244897959,-11,1,0
0.191780822,-3,0.097009659,-1,0.8,-1,-4,-4,-1,-1,0,0,0.244897959,-1,1,0
0.219178082,-3,0.070835169,-1,0.8,-2,-2,-2,-1,-1,0,0,0.397959184,-1,1,1
0.123287671,-3,0.121346544,-2,0.533333333,-2,-5,-2,-1,-1,0,0,0.397959184,-1,1,0
0.219178082,-3,0.06634823,-1,0.8,-2,-2,-2,-1,-1,0,0,0.397959184,-1,1,1
0.397260274,-5,0.21481764,-3,0.4,-2,-7,-2,-1,-1,0,0,0.295918367,-1,1,0
0.287671233,-4,0.055517711,-2,0.533333333,-2,-1,-2,-1,-1,0,0,0.397959184,-1,1,1
0.657534247,-3,0.100365346,-3,0.4,-7,-5,-5,-5,-1,0,0,0.397959184,-1,0,0
0.315068493,-3,0.055991559,-10,0.666666667,-2,-10,-2,-1,-1,0,0,0.397959184,-1,1,1
0.342465753,-3,0.066746616,-2,0.533333333,-2,-1,-3,-1,-2,0,0,0.346938776,-1,1,0
0.123287671,-2,0.070265464,-5,0.266666667,-2,-11,-2,-1,-1,0,0,0.397959184,-21,1,0
0.260273973,-3,0.227238303,-13,0.333333333,-2,-5,-3,-1,-2,0,0,0.234693878,-1,1,0
0.616438356,-3,0.174258431,-4,0.866666667,-2,-4,-2,-1,-1,0,0,0.397959184,-1,1,1
0.356164384,-3,0.113424377,-1,0.8,-2,-7,-2,-1,-1,0,0,0.448979592,-1,1,0
0.356164384,-3,0.109322227,-1,0.8,-3,-2,-1,-1,-1,0,0.359044995,0.448979592,-1,1,1
0.068493151,-3,0.269671828,-2,0.533333333,-4,-6,-1,-1,-1,0,0,0.551020408,-1,1,0
0.150684932,-3,0.053362621,-2,0.533333333,-2,-11,-2,-1,-1,0,0,0.397959184,-1,1,0
0.534246575,-2,0.11510494,-6,0.6,-2,-6,-2,-1,-1,0,0,0.448979592,-1,1,0
0.068493151,-3,0.237141521,-7,0.733333333,-1,-6,-1,-1,-2,0,0,0.142857143,-1,1,0
0.547945205,-3,0.135069779,-1,0.8,-3,-2,-1,-1,-2,0,0,0.448979592,-1,1,1
0.301369863,-3,0.317682754,-2,0.533333333,-3,-6,-5,-1,-2,0,0,0.397959184,-1,1,0
0.123287671,-4,0.117011209,-6,0.6,-1,-1,-5,-1,-2,0,0,0.142857143,-1,1,0
0,-3,0.051703133,-3,0.4,-1,-5,-4,-1,-1,0,0,0.091836735,-1,1,0
0.315068493,-1,0.115741949,-10,0.666666667,-2,-9,-2,-1,-1,0,0,0.37755102,-1,1,1
0.383561644,-3,0.165119353,-2,0.533333333,-2,-9,-2,-2,-1,0,0,0.397959184,-1,0,0
0.369863014,-3,0.099633159,-2,0.533333333,-1,-11,-1,-2,-1,0,0,0.397959184,-1,0,0
0.04109589,-5,0.229157489,-6,0.6,-1,-1,-4,-1,-2,0,0,0.091836735,-1,1,0
0.219178082,-3,0.172431024,-2,0.533333333,-2,-11,-3,-1,-2,0,0,0.397959184,-1,1,0
0.082191781,-3,0.014864005,-6,0.6,-1,-6,-1,-1,-1,0,0,0.397959184,-1,1,0
0.397260274,-2,0.045647805,-4,0.866666667,-3,-2,-1,-1,-1,0,0,0.295918367,-1,1,0
0.287671233,-3,0.108201852,-2,0.533333333,-2,-6,-2,-1,-1,0,0,0.5,-1,1,0
0.506849315,-3,0.109148189,-2,0.533333333,-3,-7,-1,-1,-1,0,0,0.397959184,-1,1,0
0.397260274,-3,0.136774136,-12,0.133333333,-3,-11,-1,-1,-2,0,0.536960514,0.448979592,-1,1,0
0.109589041,-3,0.22517771,-6,0.6,-2,-11,-2,-1,-1,0,0,0.397959184,-1,1,0
0.397260274,-3,0.064537138,-6,0.6,-3,-6,-1,-1,-2,0,0,0.397959184,-1,1,0
0.260273973,-5,0.070392594,-6,0.6,-2,-7,-3,-1,-2,0,0,0.397959184,-1,1,0
0.082191781,-3,0.259922933,-2,0.533333333,-1,-5,-1,-1,-2,0,0,0.244897959,-1,1,0
0.164383562,-3,0.081841086,-2,0.533333333,-5,-9,-1,-1,-1,0,0,0.397959184,-1,1,0
0.369863014,-3,0.100792285,-6,0.6,-2,-1,-3,-1,-2,0,0.554407713,0.051020408,-1,1,1
0.02739726,-3,0.007926925,-6,0.6,-1,-1,-4,-1,-2,0,0,0.153061224,-1,1,0
0.02739726,-3,0.148628492,-2,0.533333333,-1,-5,-6,-1,-2,0,0,0.397959184,-1,1,0
0.246575342,-3,0.140270549,-2,0.533333333,-2,-5,-3,-1,-2,0,0,0.397959184,-1,1,1
0.136986301,-3,0.195476214,-1,0.8,-1,-11,-1,-1,-1,0,0,0.5,-1,1,0
0.397260274,-2,0.179597889,-7,0.733333333,-5,-11,-1,-1,-1,0,0,0.397959184,-1,1,0
0.232876712,-3,0.123999277,-2,0.533333333,-1,-5,-1,-1,-2,0,0,0.346938776,-1,1,0
0.369863014,-3,0.069202875,-6,0.6,-2,-10,-2,-1,-1,0,0,0.397959184,-1,1,0
0.383561644,-3,0.056566703,-6,0.6,-3,-3,-5,-1,-2,0,0,0.397959184,-1,1,0
0.109589041,-3,0.049698287,-1,0.8,-2,-2,-2,-1,-1,0,0,0.551020408,-1,1,1
0.479452055,-6,0.080499084,-1,0.8,-2,-2,-2,-1,-1,0,0,0.5,-1,1,1
0.04109589,-3,0.273522437,-6,0.6,-1,-3,-4,-1,-1,0,0,0.397959184,-1,1,0
0.150684932,-3,0.064452158,-6,0.6,-1,-5,-1,-1,-2,0,0,0.397959184,-1,1,0
0.452054795,-1,0.186672976,-1,0.8,-2,-12,-2,-1,-1,0,0,0.397959184,-1,1,1
0.232876712,-3,0.145431208,-10,0.666666667,-3,-10,-1,-1,-2,0,0,0.642857143,-1,1,0
0.150684932,-3,0.103819609,-8,0.2,-2,-3,-2,-5,-1,0,0.500229568,0.397959184,-6,0,0
0.328767123,-3,0.29342745,-4,0.866666667,-2,-2,-2,-1,-1,0,0.453856749,0.653061224,-1,1,1
0.150684932,-3,0.065520186,-2,0.533333333,-2,-1,-2,-1,-1,0,0,0.397959184,-1,1,0
0.397260274,-2,0.206320329,-2,0.533333333,-2,-11,-2,-1,-1,0,0,0.244897959,-1,1,0
0.205479452,-3,0.238547428,-6,0.6,-2,-2,-2,-1,-1,0,0,0.5,-1,1,0
0.328767123,-5,0.019427766,-6,0.6,-3,-5,-1,-2,-2,0,0,0.234693878,-1,0,0
0.095890411,-3,0.155127076,-2,0.533333333,-1,-3,-5,-2,-2,0,0,0.397959184,-1,0,0
0.219178082,-3,0.071200243,-6,0.6,-3,-2,-5,-1,-2,0,0,0.397959184,-1,1,0
0.397260274,-3,0.118711487,-9,1,-2,-2,-2,-1,-1,0.150241502,0,0.602040816,-1,1,1
0.191780822,-1,0.693064144,-6,0.6,-2,-9,-2,-1,-1,0,0,0.397959184,-1,1,0
0.246575342,-3,0.053483632,-15,0.466666667,-3,-11,-1,-1,-1,0,0,0.5,-1,1,1
0.479452055,-3,0.120326785,-16,0.066666667,-2,-9,-2,-1,-1,0,0,0.397959184,-5,1,0
0.178082192,-3,0.280262364,-3,0.4,-1,-5,-4,-1,-2,0,0,0.183673469,-1,1,0
0.232876712,-5,0.156429648,-3,0.4,-5,-9,-1,-2,-1,0,0,0.397959184,-1,0,0
0.232876712,-1,0.153993104,-2,0.533333333,-3,-7,-5,-1,-2,0,0,0.397959184,-1,1,0
0.04109589,-3,0.032637722,-6,0.6,-2,-6,-2,-1,-1,0,0,0.295918367,-1,1,0
0,-3,0.109627475,-3,0.4,-1,-3,-4,-1,-1,0.021760218,0,0.173469388,-1,1,0
0.205479452,-1,0.053186542,-1,0.8,-2,-2,-3,-1,-2,0,0,0.397959184,-1,1,1
0.164383562,-3,0.118721685,-2,0.533333333,-3,-8,-1,-1,-1,0,0,0.397959184,-1,1,0
0.219178082,-3,0.146001594,-13,0.333333333,-1,-11,-5,-1,-2,0,0,0.346938776,-1,1,0
0.109589041,-3,0.081311491,-2,0.533333333,-2,-7,-2,-1,-1,0,0,0.602040816,-1,1,0
0.260273973,-4,0.164128147,-4,0.866666667,-1,-4,-1,-1,-1,0,0.323232323,0.397959184,-1,1,0
0.082191781,-3,0.129770432,-2,0.533333333,-1,-3,-1,-1,-1,0,0,0.724489796,-22,1,0
0.630136986,-6,0.141760077,-2,0.533333333,-2,-2,-2,-1,-1,0,0,0.397959184,-1,1,1
0.410958904,-5,0.186079476,-4,0.866666667,-2,-4,-2,-1,-1,0,0,0.397959184,-1,1,0
0.315068493,-2,0.129405358,-1,0.8,-4,-4,-1,-1,-2,0.021740217,0,0.397959184,-1,1,0
0.178082192,-3,0.010804685,-7,0.733333333,-2,-5,-3,-1,-2,0,0,0.244897959,-1,1,1
0.136986301,-3,0.069744027,-6,0.6,-1,-11,-4,-3,-1,0,0.454545455,0.397959184,-12,0,0
0.219178082,-3,0.132321189,-4,0.866666667,-2,-4,-2,-1,-1,0,0,0.5,-1,1,1
0.232876712,-5,0.18428674,-2,0.533333333,-1,-8,-1,-2,-1,0.005940059,0,0.602040816,-1,0,0
0.232876712,-5,0.070192721,-6,0.6,-1,-12,-1,-1,-2,0,0,0.397959184,-1,1,0
0.082191781,-3,0.045897306,-6,0.6,-2,-1,-2,-1,-1,0,0,0.397959184,-1,1,0
0.342465753,-5,0.221885249,-6,0.6,-2,-1,-3,-1,-2,0,0,0.397959184,-1,1,0
0.164383562,-3,0.237709866,-1,0.8,-1,-4,-1,-1,-1,0,0,0.397959184,-1,1,0
0.383561644,-3,0.021814681,-2,0.533333333,-3,-1,-1,-1,-2,0,0,0.275510204,-1,1,0
0.095890411,-4,0.120538215,-2,0.533333333,-1,-13,-4,-1,-1,0,0,0.397959184,-1,1,0
0.369863014,-3,0.069930303,-6,0.6,-2,-4,-2,-1,-1,0,0,0.397959184,-1,1,1
0.136986301,-3,0.266555445,-5,0.266666667,-1,-11,-6,-1,-1,0,0,0.397959184,-5,1,0
0.04109589,-3,0.193385708,-6,0.6,-1,-6,-1,-1,-1,0,0,0.346938776,-1,1,0
0.369863014,-3,0.188146867,-2,0.533333333,-7,-2,-5,-2,-2,0,0,0.397959184,-1,0,0
0.465753425,-3,0.029332343,-2,0.533333333,-2,-11,-2,-4,-1,0,0,0.397959184,-1,0,0
0.04109589,-3,0.090261575,-2,0.533333333,-2,-9,-2,-1,-1,0,0,0.397959184,-1,1,0
0.02739726,-3,0.130957431,-2,0.533333333,-1,-9,-4,-2,-2,0,0,0.397959184,-1,0,0
0.383561644,-6,0.124793329,-6,0.6,-2,-11,-2,-1,-1,0,0,0.551020408,-1,1,1
0.589041096,-3,0.157242055,-2,0.533333333,-2,-11,-2,-1,-1,0,0,0.397959184,-1,1,1
0.369863014,-2,0.150323332,-2,0.533333333,-2,-6,-3,-1,-2,0,0,0.397959184,-1,1,1
0.315068493,-3,0.040190736,-10,0.666666667,-2,-9,-2,-3,-1,0,0,0.397959184,-1,0,1
0.178082192,-3,0.113264615,-2,0.533333333,-2,-2,-3,-1,-2,0,0,0.397959184,-1,1,0
0.287671233,-3,0.229466136,-6,0.6,-2,-7,-2,-2,-1,0,0,0.5,-1,0,0
0.082191781,-3,0.02735877,-2,0.533333333,-2,-7,-2,-1,-1,0,0,0.602040816,-1,1,0
0.369863014,-3,0.069930303,-7,0.733333333,-1,-8,-4,-1,-1,0,0,0.397959184,-1,1,0
0.506849315,-5,0.18699386,-2,0.533333333,-2,-7,-2,-2,-1,0,0,0.397959184,-1,0,0
0.205479452,-3,0.080786656,-1,0.8,-2,-4,-2,-1,-1,0,0,0.5,-1,1,0
0.452054795,-3,0.122102525,-16,0.066666667,-4,-11,-5,-1,-1,0,0,0.397959184,-1,1,0
0.095890411,-3,0.106259552,-1,0.8,-1,-10,-1,-1,-2,0,0,0.193877551,-1,1,0
0.273972603,-3,0.076780363,-2,0.533333333,-2,-1,-3,-1,-2,0,0,0.602040816,-1,1,0
0.479452055,-3,0.014840211,-2,0.533333333,-3,-7,-5,-1,-1,0,0,0.397959184,-1,1,0
0.287671233,-3,0.01374227,-6,0.6,-2,-7,-2,-1,-1,0,0,0.397959184,-1,1,0
0.438356164,-3,0.121695981,-4,0.866666667,-2,-2,-2,-1,-1,0,0.453856749,0.448979592,-1,1,1
0.178082192,-3,0.071234914,-1,0.8,-2,-10,-3,-1,-2,0,0,0.153061224,-1,1,1
0.589041096,-3,0.127943024,-6,0.6,-1,-4,-5,-1,-1,0,0,0.397959184,-1,1,1
0.246575342,-3,0.184407071,-2,0.533333333,-1,-11,-1,-1,-1,0,0,0.397959184,-1,1,0
0.178082192,-3,0.197303622,-2,0.533333333,-1,-7,-1,-1,-1,0,0,0.602040816,-1,1,0
0.684931507,-3,0.024224032,-10,0.666666667,-3,-5,-1,-1,-2,0,0,0.234693878,-1,1,0
0.397260274,-3,0.180447688,-1,0.8,-1,-11,-1,-1,-2,0,0,0.397959184,-1,1,0
0,-3,0.134676832,-5,0.266666667,-1,-5,-1,-1,-1,0,0,0.051020408,-1,1,0
0.068493151,-3,0.181967808,-6,0.6,-1,-3,-4,-1,-1,0,0,0.295918367,-1,1,0
0.136986301,-3,0.100198785,-13,0.333333333,-1,-5,-1,-1,-1,0,0,0.397959184,-1,1,0
0.082191781,-3,0.125182197,-2,0.533333333,-1,-5,-5,-1,-2,0,0,0.346938776,-1,1,0
0.219178082,-3,0.066608608,-7,0.733333333,-2,-11,-2,-1,-1,0,0,0.448979592,-21,1,0
0.356164384,-2,0.106702127,-6,0.6,-2,-11,-2,-1,-1,0,0,0.193877551,-1,1,0
0.150684932,-1,0.038296024,-1,0.8,-1,-4,-1,-1,-1,0,0,0.193877551,-1,1,0
0.328767123,-3,0.122273845,-2,0.533333333,-4,-11,-5,-1,-2,0,0,0.397959184,-1,1,0
0.109589041,-3,0.119655784,-6,0.6,-4,-1,-4,-2,-2,0,0,0.193877551,-1,0,0
0.575342466,-5,0.185730718,-2,0.533333333,-2,-7,-2,-1,-1,0,0,0.448979592,-1,1,0
0.383561644,-5,0.102423219,-1,0.8,-3,-4,-5,-1,-2,0,0,0.397959184,-1,1,0
0.287671233,-3,0.052531177,-1,0.8,-2,-6,-2,-1,-1,0.150241502,0,0.602040816,-1,1,1
0.315068493,-3,0.227178477,-2,0.533333333,-1,-5,-1,-1,-2,0,0,0.346938776,-1,1,0
0.397260274,-4,0.243113229,-2,0.533333333,-3,-1,-1,-1,-1,0,0,0.397959184,-1,1,0
0.246575342,-3,0.012543714,-7,0.733333333,-1,-2,-1,-1,-2,0,0,0.602040816,-1,1,0
0.232876712,-3,0.11793987,-2,0.533333333,-3,-4,-5,-1,-2,0,0,0.244897959,-1,1,0
0.219178082,-3,0.11172342,-1,0.8,-1,-11,-4,-1,-1,0,0,0.193877551,-1,1,0
0.328767123,-3,0.223906411,-2,0.533333333,-3,-1,-5,-1,-2,0,0,0.357142857,-1,1,0
0.04109589,-3,0.169266372,-6,0.6,-1,-9,-4,-1,-1,0,0,0.397959184,-1,1,0
0.082191781,-3,0.264687247,-12,0.133333333,-1,-5,-4,-1,-1,0,0,0.397959184,-23,1,0
0.123287671,-3,0.034348197,-6,0.6,-1,-4,-1,-1,-2,0,0,0.346938776,-1,1,0
0.082191781,-5,0.21155985,-2,0.533333333,-1,-8,-1,-1,-1,0,0,0.397959184,-13,1,0
0.616438356,-5,0.068181756,-2,0.533333333,-2,-7,-2,-1,-1,0,0,0.397959184,-1,1,0
0.479452055,-3,0.023900428,-6,0.6,-2,-1,-2,-1,-1,0,0,0.397959184,-1,1,0
0.561643836,-3,0.113676598,-6,0.6,-3,-5,-5,-1,-2,0,0,0.418367347,-24,1,0
0.109589041,-3,0.113726906,-1,0.8,-1,-6,-1,-1,-2,0,0,0.397959184,-1,1,0
0.095890411,-3,0.254480141,-1,0.8,-1,-2,-1,-2,-1,0,0,0.397959184,-1,0,0
0.02739726,-3,0.160333284,-6,0.6,-1,-12,-4,-1,-1,0,0,0.071428571,-1,1,0
0.356164384,-3,0.066870347,-6,0.6,-2,-2,-2,-1,-1,0,0,0.397959184,-1,1,0
0.410958904,-5,0.35990213,-2,0.533333333,-5,-1,-5,-2,-2,0,0,0.397959184,-1,0,0
0.301369863,-3,0.053181784,-2,0.533333333,-3,-5,-5,-1,-2,0,0,0.397959184,-1,1,0
0.438356164,-3,0.087138394,-10,0.666666667,-4,-3,-5,-1,-1,0,0.316804408,0.418367347,-1,1,0
0.205479452,-3,0.015840934,-10,0.666666667,-1,-11,-1,-1,-1,0,0,0.448979592,-1,1,0
0.232876712,-3,0.22014418,-6,0.6,-2,-4,-2,-1,-1,0,0,0.5,-1,1,1
0.150684932,-3,0.119364133,-2,0.533333333,-3,-11,-1,-1,-1,0,0,0.448979592,-1,1,0
0.109589041,-3,0.172186281,-6,0.6,-1,-1,-1,-4,-2,0,0,0.193877551,-1,0,0
0.232876712,-3,0.064140792,-1,0.8,-2,-4,-2,-1,-1,0,0,0.5,-1,1,1
0.287671233,-6,0.058042634,-1,0.8,-2,-2,-2,-1,-1,0.150241502,0,0.806122449,-1,1,1
0.452054795,-3,0.124045506,-2,0.533333333,-2,-2,-2,-1,-1,0.076880769,0,0.5,-1,1,1
0.095890411,-5,0.159473288,-6,0.6,-3,-3,-1,-2,-1,0,0,0.5,-1,0,0
0.273972603,-5,0.117113185,-6,0.6,-2,-10,-2,-1,-1,0,0,0.448979592,-1,1,1
0.369863014,-3,0.111586092,-6,0.6,-3,-9,-5,-1,-1,0,0,0.581632653,-1,1,1
0.150684932,-3,0.048977658,-6,0.6,-2,-6,-3,-1,-2,0,0,0.397959184,-1,1,0
0.342465753,-3,0.141000696,-1,0.8,-2,-2,-2,-1,-1,0,0,0.397959184,-1,1,1
0.780821918,-3,0.058067788,-6,0.6,-3,-1,-1,-1,-2,0,0,0.081632653,-1,1,0
0.287671233,-2,0.120071845,-2,0.533333333,-2,-11,-2,-1,-1,0,0,0.5,-1,1,0
0.369863014,-2,0.128437267,-4,0.866666667,-2,-4,-2,-1,-1,0,0,0.397959184,-1,1,0
0.369863014,-3,0.064972235,-3,0.4,-3,-9,-5,-5,-2,0,0,0.459183673,-6,0,0
0.123287671,-3,0.064509265,-2,0.533333333,-1,-9,-1,-1,-1,0,0,0.397959184,-1,1,0
0.260273973,-3,0.12470495,-2,0.533333333,-2,-5,-2,-2,-1,0,0,0.397959184,-1,0,0
0.328767123,-3,0.059805457,-7,0.733333333,-2,-2,-3,-1,-2,0,0,0.5,-1,1,1
0.684931507,-3,0.148062186,-11,0.933333333,-2,-4,-2,-1,-1,0.200512005,0,0.479591837,-1,1,1
0.301369863,-5,0.131945917,-15,0.466666667,-2,-10,-2,-1,-1,0,0,0.5,-1,1,0
0.547945205,-3,0.120449156,-16,0.066666667,-7,-14,-1,-2,-2,0,0,0.295918367,-1,0,0
0.164383562,-3,0.06021744,-10,0.666666667,-5,-11,-1,-1,-1,0,0,0.397959184,-1,1,0
0.191780822,-6,0.018847863,-1,0.8,-1,-8,-1,-1,-2,0,0,0.448979592,-1,1,0
0.369863014,-3,0.133762448,-6,0.6,-2,-7,-2,-1,-1,0,0,0.397959184,-1,1,0
0.164383562,-3,0.081694921,-9,1,-1,-4,-4,-1,-1,0,0,0.397959184,-1,1,0
0.178082192,-3,0.152375086,-6,0.6,-1,-3,-5,-1,-2,0,0,0.397959184,-1,1,0
0.136986301,-3,0.10203911,-2,0.533333333,-1,-7,-1,-1,-1,0,0,0.397959184,-1,1,0
0.136986301,-3,0.127879799,-6,0.6,-2,-6,-2,-1,-1,0,0,0.5,-1,1,0
0.205479452,-3,0.04786748,-2,0.533333333,-1,-3,-1,-1,-2,0,0,0.448979592,-1,1,0
0.561643836,-3,0.025761148,-13,0.333333333,-2,-5,-3,-1,-2,0,0,0.071428571,-1,1,0
