sex,age,age_cat,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count,c_charge_degree,c_charge_desc,decile_score,score_text,,
-2,0.061538462,-3,-1,0,0.125,0.058823529,0.052631579,-1,-362,0.727272727,-2,0,0
-1,0.138461538,-1,-2,0,0,0,0.342105263,-1,-362,0.727272727,-2,1,1
-1,0.292307692,-1,-2,0,0,0,0.289473684,-2,-35,0.727272727,-2,1,1
-1,0.169230769,-1,-1,0,0,0,0.052631579,-1,-362,0.272727273,-1,0,0
-1,0.230769231,-1,-2,0,0,0,0,-1,-320,1,-3,1,1
-1,0.184615385,-1,-2,0,0,0,0.052631579,-1,-54,0.272727273,-1,1,0
-2,0.153846154,-1,-2,0,0,0,0,-2,-35,0.272727273,-1,1,0
-1,0.353846154,-1,-2,0,0,0,0.078947368,-1,-151,0.181818182,-1,1,0
-1,0.307692308,-1,-2,0,0,0,0,-1,-362,0.181818182,-1,1,0
-1,0.569230769,-2,-1,0,0,0,0.052631579,-1,-185,0.181818182,-1,0,0
-1,0.2,-1,-2,0,0,0,0.026315789,-2,-35,0.181818182,-1,1,0
-1,0.292307692,-1,-2,0,0,0,0,-2,-355,0.181818182,-1,1,0
-1,0.261538462,-1,-2,0,0,0,0.105263158,-2,-35,0.545454545,-2,1,0
-2,0.461538462,-2,-1,0,0,0,0.026315789,-2,-91,0.181818182,-1,0,0
-2,0.246153846,-1,-2,0,0,0,0.026315789,-2,-35,0.272727273,-1,1,0
-1,0.476923077,-2,-2,0,0,0,0,-1,-266,0.181818182,-1,1,0
-1,0.615384615,-2,-2,0,0,0,0.157894737,-1,-152,0.636363636,-2,1,0
-1,0.061538462,-3,-2,0,0,0,0,-2,-244,0.363636364,-1,1,0
-1,0.507692308,-2,-2,0,0,0,0.052631579,-1,-362,0.181818182,-1,1,0
-1,0.076923077,-3,-2,0,0,0,0.026315789,-1,-362,0.818181818,-3,1,0
-1,0.123076923,-1,-1,0,0,0,0.026315789,-1,-362,0.272727273,-1,0,1
-2,0.492307692,-2,-2,0,0,0,0.026315789,-1,-362,0.181818182,-1,1,0
-1,0.230769231,-1,-1,0,0,0,0,-2,-35,0.181818182,-1,0,0
-1,0.353846154,-1,-1,0,0,0,0,-1,-9,0.181818182,-1,0,0
-1,0.4,-1,-2,0,0,0,0,-2,-355,0.545454545,-2,1,0
-2,0.061538462,-3,-2,0,0,0,0,-1,-167,0.818181818,-3,1,0
-1,0.184615385,-1,-2,0,0,0,0.157894737,-1,-362,0.545454545,-2,1,1
-1,0.215384615,-1,-2,0,0,0,0.026315789,-2,-90,0.454545455,-1,1,1
-1,0.276923077,-1,-2,0,0,0,0.157894737,-2,-35,0.454545455,-1,1,0
-1,0.292307692,-1,-1,0,0,0,0.026315789,-2,-35,0.272727273,-1,0,0
-1,0.138461538,-1,-2,0,0.125,0,0.289473684,-1,-147,0.818181818,-3,1,0
-2,0.4,-1,-2,0,0,0,0,-2,-35,0.181818182,-1,1,0
-2,0.446153846,-2,-2,0,0,0,0.105263158,-2,-35,0.636363636,-2,1,0
-1,0.507692308,-2,-2,0,0,0,0.026315789,-1,-362,0.181818182,-1,1,0
-1,0.092307692,-3,-2,0,0,0,0.026315789,-1,-267,0.727272727,-2,1,0
-1,0.430769231,-2,-1,0,0,0,0.052631579,-1,-216,0.545454545,-2,0,0
-1,0.753846154,-2,-1,0,0,0,0.052631579,-1,-362,0.272727273,-1,0,0
-2,0.153846154,-1,-2,0,0,0,0,-1,-26,0.363636364,-1,1,0
-1,0.030769231,-3,-1,0,0,0.117647059,0,-1,-167,0.454545455,-1,0,0
-1,0.538461538,-2,-1,0,0,0,0.026315789,-2,-35,0.181818182,-1,0,0
-1,0.123076923,-1,-2,0,0,0,0.131578947,-1,-120,0.363636364,-1,1,0
-1,0.430769231,-2,-1,0,0,0,0.131578947,-2,-35,0.454545455,-1,0,0
-1,0.415384615,-2,-1,0,0,0,0.052631579,-2,-92,0.181818182,-1,0,0
-1,0.107692308,-1,-2,0,0,0,0,-2,-362,0.363636364,-1,1,0
-2,0.338461538,-1,-1,0,0,0,0.105263158,-1,-266,0.454545455,-1,0,0
-1,0.046153846,-3,-2,0,0.125,0,0.026315789,-2,-27,0.818181818,-3,1,0
-2,0.076923077,-3,-2,0,0,0,0,-2,-35,0.727272727,-2,1,0
-2,0.123076923,-1,-2,0,0,0,0,-2,-363,1,-3,1,0
-1,0.230769231,-1,-2,0,0,0,0,-2,-35,0.181818182,-1,1,0
-1,0.707692308,-2,-1,0,0,0,0,-2,-210,0.181818182,-1,0,0
-1,0.153846154,-1,-2,0,0,0,0.078947368,-1,-362,0.818181818,-3,1,1
-1,0.215384615,-1,-1,0,0,0,0,-2,-35,0.363636364,-1,0,0
-1,0.584615385,-2,-2,0,0,0,0.631578947,-1,-152,0.818181818,-3,1,0
-1,0.230769231,-1,-2,0,0,0,0.026315789,-2,-180,0.181818182,-1,1,0
-1,0.092307692,-3,-2,0,0.125,0,0.236842105,-1,-286,1,-3,1,1
-1,0.553846154,-2,-1,0,0,0,0.078947368,-1,-167,0.363636364,-1,0,1
-1,0.123076923,-1,-1,0,0,0,0.131578947,-1,-266,0.454545455,-1,0,1
-1,0.061538462,-3,-1,0,0,0,0,-1,-292,0.363636364,-1,0,0
-1,0.553846154,-2,-1,0,0,0,0.184210526,-1,-265,0.363636364,-1,0,0
-1,0.307692308,-1,-1,0,0,0,0.026315789,-2,-283,0.181818182,-1,0,1
-1,0.169230769,-1,-2,0,0,0,0.078947368,-1,-353,0.636363636,-2,1,0
-1,0.138461538,-1,-2,0,0,0,0,-2,-35,0.181818182,-1,1,0
-1,0.630769231,-2,-2,0,0,0,0.368421053,-1,-362,0.909090909,-3,1,1
-1,0.292307692,-1,-2,0,0,0,0,-1,-319,0.818181818,-3,1,0
-1,0.092307692,-3,-2,0,0,0,0,-1,-286,0.636363636,-2,1,0
-1,0.461538462,-2,-2,0,0,0,0,-2,-146,0.181818182,-1,1,0
-1,0.369230769,-1,-1,0,0,0,0.210526316,-1,-6,0.454545455,-1,0,0
-1,0.184615385,-1,-2,0,0,0,0.026315789,-2,-35,0.272727273,-1,1,0
-1,0.830769231,-2,-1,0,0,0,0.078947368,-1,-362,0.181818182,-1,0,0
-1,0.030769231,-3,-2,0,0,0,0,-1,-320,0.545454545,-2,1,1
-1,0.492307692,-2,-1,0,0,0,0.052631579,-2,-35,0.181818182,-1,0,1
-1,0.046153846,-3,-2,0,0,0,0.026315789,-1,-54,0.727272727,-2,1,0
-1,0.169230769,-1,-1,0.2,0.125,0,0.263157895,-1,-47,0.909090909,-3,0,1
-1,0.246153846,-1,-1,0,0,0,0,-2,-35,0.454545455,-1,0,0
-1,0.261538462,-1,-2,0,0,0,0.131578947,-1,-120,0.363636364,-1,1,0
-1,0.307692308,-1,-2,0,0,0,0,-1,-146,0.181818182,-1,1,0
-1,0.215384615,-1,-2,0,0,0,0.026315789,-1,-151,0.454545455,-1,1,0
-2,0.584615385,-2,-1,0,0,0,0.026315789,-1,-286,0.181818182,-1,0,0
-1,0.630769231,-2,-2,0,0,0,0.026315789,-2,-190,0.181818182,-1,1,0
-1,0.261538462,-1,-2,0,0,0,0.026315789,-2,-359,0.272727273,-1,1,0
-1,0.430769231,-2,-1,0,0,0,0.131578947,-1,-362,0.545454545,-2,0,0
-1,0.446153846,-2,-2,0,0,0,0,-2,-91,0.181818182,-1,1,0
-1,0.276923077,-1,-2,0,0,0,0.026315789,-2,-362,0.909090909,-3,1,1
-2,0.292307692,-1,-1,0,0,0,0,-1,-9,0.181818182,-1,0,0
-1,0.092307692,-3,-2,0,0,0,0,-2,-91,0.272727273,-1,1,0
-1,0.276923077,-1,-2,0,0,0,0,-2,-35,0.181818182,-1,1,0
-1,0.369230769,-1,-2,0,0,0,0,-1,-146,0.545454545,-2,1,0
-1,0.215384615,-1,-2,0,0,0.058823529,0.210526316,-1,-21,0.454545455,-1,1,0
-1,0.323076923,-1,-1,0,0,0,0.026315789,-1,-255,0.181818182,-1,0,0
-1,0.353846154,-1,-1,0,0,0,0.052631579,-2,-362,0.181818182,-1,0,0
-2,0.061538462,-3,-1,0,0,0.058823529,0.026315789,-2,-119,0.363636364,-1,0,0
-2,0.338461538,-1,-2,0,0,0,0.078947368,-1,-120,0.272727273,-1,1,0
-1,0.046153846,-3,-1,0,0,0.058823529,0,-1,-40,0.818181818,-3,0,1
-1,0.107692308,-1,-1,0,0,0,0.026315789,-2,-35,0.454545455,-1,0,1
-2,0.046153846,-3,-2,0,0,0,0.052631579,-1,-362,0.818181818,-3,1,0
-1,0.246153846,-1,-2,0,0,0,0,-2,-362,0.272727273,-1,1,1
-1,0.169230769,-1,-2,0,0,0,0.131578947,-1,-362,1,-3,1,0
-2,0.107692308,-1,-1,0,0,0,0.157894737,-1,-362,0.727272727,-2,0,0
-1,0.538461538,-2,-1,0,0,0,0.026315789,-1,-362,0.181818182,-1,0,0
-1,0.107692308,-1,-2,0,0,0,0,-1,-151,0.272727273,-1,1,0
-2,0.107692308,-1,-1,0,0,0,0.052631579,-1,-362,0.454545455,-1,0,0
-2,0.123076923,-1,-2,0,0,0,0.157894737,-1,-362,0.636363636,-2,1,1
-1,0.523076923,-2,-2,0.05,0,0,0.236842105,-2,-35,0.818181818,-3,1,1
-2,0.123076923,-1,-2,0,0,0,0.078947368,-1,-55,0.545454545,-2,1,0
-1,0.092307692,-3,-1,0,0,0,0,-1,-266,0.272727273,-1,0,0
-2,0.261538462,-1,-2,0,0,0,0,-2,-35,0.454545455,-1,1,0
-1,0.215384615,-1,-2,0,0,0,0.078947368,-1,-162,0.454545455,-1,1,0
-2,0.107692308,-1,-2,0,0,0,0,-2,-192,0.363636364,-1,1,0
-1,0.446153846,-2,-2,0,0,0,0.078947368,-1,-14,0.272727273,-1,1,0
-1,0.092307692,-3,-2,0,0,0,0.210526316,-1,-265,0.818181818,-3,1,0
-2,0.538461538,-2,-2,0,0,0,0,-1,-99,0.545454545,-2,1,0
-1,0.061538462,-3,-2,0,0,0,0,-1,-48,0.363636364,-1,1,1
-2,0.523076923,-2,-1,0,0,0,0,-1,-9,0.181818182,-1,0,0
-1,0.369230769,-1,-1,0,0,0,0.026315789,-1,-362,0.272727273,-1,0,0
-1,0.123076923,-1,-2,0,0,0,0.157894737,-1,-44,0.727272727,-2,1,1
-1,0.138461538,-1,-2,0,0,0,0,-1,-291,0.181818182,-1,1,0
-1,0.323076923,-1,-1,0,0,0,0,-2,-35,0.363636364,-1,0,0
-2,0.092307692,-3,-1,0,0,0,0.052631579,-1,-362,0.454545455,-1,0,0
-2,0.123076923,-1,-2,0,0,0,0.236842105,-2,-118,0.636363636,-2,1,1
-1,0.184615385,-1,-1,0,0,0,0.078947368,-2,-35,0.454545455,-1,0,0
-1,0.230769231,-1,-1,0,0,0,0.105263158,-1,-49,0.636363636,-2,0,0
-1,0.707692308,-2,-2,0,0,0,0.342105263,-2,-266,0.636363636,-2,1,0
-1,0.169230769,-1,-2,0,0,0,0,-1,-167,0.272727273,-1,1,0
-1,0.046153846,-3,-2,0,0.125,0,0.026315789,-1,-290,0.909090909,-3,1,0
-2,0.092307692,-3,-1,0,0,0,0,-2,-35,0.636363636,-2,0,0
-2,0.230769231,-1,-1,0,0,0,0.052631579,-1,-362,0.454545455,-1,0,0
-1,0.215384615,-1,-1,0,0,0,0,-1,-215,0.272727273,-1,0,0
-1,0.107692308,-1,-2,0,0,0,0,-1,-113,0.909090909,-3,1,1
-1,0.138461538,-1,-2,0,0,0,0,-2,-35,0.818181818,-3,1,0
-2,0.707692308,-2,-1,0,0,0,0.052631579,-2,-287,0.181818182,-1,0,0
-1,0.584615385,-2,-2,0,0,0,0.078947368,-2,-213,0.272727273,-1,1,0
-2,0.169230769,-1,-2,0,0,0,0.052631579,-1,-167,1,-3,1,0
-1,0.538461538,-2,-2,0,0,0,0.342105263,-2,-362,0.545454545,-2,1,0
-1,0.584615385,-2,-2,0,0,0,0.210526316,-1,-362,0.363636364,-1,1,0
-2,0.415384615,-2,-1,0,0,0,0.026315789,-2,-35,0.181818182,-1,0,0
-1,0.107692308,-1,-2,0,0,0,0.026315789,-1,-266,0.636363636,-2,1,0
-1,0.353846154,-1,-2,0,0,0,0.342105263,-1,-18,0.545454545,-2,1,0
-1,0.215384615,-1,-2,0,0,0,0,-2,-35,0.181818182,-1,1,0
-1,0.323076923,-1,-1,0,0,0,0,-2,-35,0.545454545,-2,0,0
-1,0.015384615,-3,-2,0,0,0,0.026315789,-1,-99,0.454545455,-1,1,1
-2,0.092307692,-3,-2,0,0,0,0,-1,-73,0.454545455,-1,1,0
-1,0.138461538,-1,-2,0,0,0,0.078947368,-2,-316,0.272727273,-1,1,0
-1,0.184615385,-1,-2,0,0,0,0,-1,-146,0.272727273,-1,1,0
-1,0.338461538,-1,-1,0.05,0,0,0.236842105,-1,-362,0.909090909,-3,0,0
-1,0.076923077,-3,-2,0,0,0,0.052631579,-2,-287,0.727272727,-2,1,0
-1,0.369230769,-1,-2,0,0,0,0.026315789,-1,-25,0.272727273,-1,1,0
-1,0.246153846,-1,-2,0,0,0,0.026315789,-2,-342,0.272727273,-1,1,0
-1,0.261538462,-1,-2,0,0,0,0,-2,-283,0.363636364,-1,1,0
-2,0.169230769,-1,-1,0,0,0,0,-1,-266,0.727272727,-2,0,0
-1,0.046153846,-3,-1,0,0.25,0.411764706,0.052631579,-1,-270,0.909090909,-3,0,1
-1,0.246153846,-1,-2,0.15,0,0,0.210526316,-1,-362,1,-3,1,0
-1,0.630769231,-2,-2,0,0,0,0.131578947,-2,-24,0.545454545,-2,1,0
-1,0.630769231,-2,-2,0,0,0,0.026315789,-2,-35,0.181818182,-1,1,0
-1,0.753846154,-2,-2,0,0,0,0.210526316,-1,-78,0.454545455,-1,1,0
-1,0.676923077,-2,-1,0,0,0,0.052631579,-1,-204,0,-3,0,0
-1,0.415384615,-2,-2,0,0,0,0.210526316,-1,-15,0.727272727,-2,1,0
-1,0.415384615,-2,-1,0,0,0,0.052631579,-1,-266,0.272727273,-1,0,0
-1,0.292307692,-1,-2,0,0,0,0.105263158,-2,-35,0.454545455,-1,1,1
-1,0.076923077,-3,-2,0,0,0,0.026315789,-1,-21,0.636363636,-2,1,1
-1,0.138461538,-1,-1,0,0,0,0,-2,-35,0.272727273,-1,0,0
-1,0.076923077,-3,-2,0,0,0,0,-1,-239,0.363636364,-1,1,0
-2,0.169230769,-1,-2,0,0,0,0,-1,-167,0.454545455,-1,1,0
-1,0.169230769,-1,-2,0,0,0,0,-2,-287,0.545454545,-2,1,0
-1,0.123076923,-1,-1,0,0,0,0.052631579,-1,-147,0.454545455,-1,0,0
-1,0.230769231,-1,-1,0,0,0,0.263157895,-2,-35,0.454545455,-1,0,0
-2,0.138461538,-1,-2,0,0,0,0.052631579,-1,-152,0.636363636,-2,1,1
-1,0.276923077,-1,-1,0,0,0,0.131578947,-1,-120,0.363636364,-1,0,0
-2,0.092307692,-3,-2,0,0,0,0,-1,-201,0.545454545,-2,1,0
-1,0.123076923,-1,-1,0,0,0,0,-1,-266,0.454545455,-1,0,0
-1,0.215384615,-1,-2,0,0,0,0.078947368,-1,-362,0.363636364,-1,1,0
-2,0.323076923,-1,-1,0,0,0,0.026315789,-1,-271,0.454545455,-1,0,0
-1,0.384615385,-1,-2,0,0,0,0.052631579,-2,-35,0.181818182,-1,1,0
-1,0.184615385,-1,-2,0,0,0,0.157894737,-1,-14,0.909090909,-3,1,1
-2,0.430769231,-2,-2,0,0,0,0.026315789,-1,-166,0.272727273,-1,1,0
-1,0.2,-1,-2,0,0,0,0,-2,-27,0.181818182,-1,1,0
-1,0.338461538,-1,-1,0,0,0,0.052631579,-2,-362,0.181818182,-1,0,0
-1,0.646153846,-2,-2,0,0,0,0.052631579,-1,-266,0.181818182,-1,1,0
-1,0.384615385,-1,-1,0,0,0,0.105263158,-1,-353,0.545454545,-2,0,0
-1,0.092307692,-3,-2,0,0,0,0.026315789,-1,-362,0.272727273,-1,1,0
-1,0.753846154,-2,-1,0,0,0,0,-2,-35,0.181818182,-1,0,0
-1,0.461538462,-2,-2,0,0,0,0,-2,-94,0.181818182,-1,1,0
-1,0.384615385,-1,-1,0,0,0,0.026315789,-1,-201,0.181818182,-1,0,0
-1,0.169230769,-1,-2,0,0,0,0.105263158,-2,-27,0.545454545,-2,1,0
-2,0.384615385,-1,-1,0,0,0,0.184210526,-1,-5,0.818181818,-3,0,0
-1,0.646153846,-2,-2,0,0,0,0.078947368,-2,-88,0.181818182,-1,1,0
-1,0.384615385,-1,-2,0,0,0,0.210526316,-2,-35,0.272727273,-1,1,0
-1,0.369230769,-1,-1,0,0,0,0.026315789,-2,-262,0.272727273,-1,0,0
-1,0.461538462,-2,-2,0,0,0,0.184210526,-1,-60,0.272727273,-1,1,0
-1,0.107692308,-1,-1,0,0,0,0.026315789,-1,-239,0.636363636,-2,0,0
-2,0.6,-2,-1,0,0,0,0.052631579,-1,-266,0.181818182,-1,0,0
-1,0.276923077,-1,-1,0,0,0,0.078947368,-2,-316,0.181818182,-1,0,0
-2,0.230769231,-1,-1,0,0,0,0.052631579,-1,-269,0.363636364,-1,0,0
-1,0.861538462,-2,-1,0,0,0,0.052631579,-1,-362,0.181818182,-1,0,0
-1,0.215384615,-1,-2,0,0,0,0.052631579,-1,-362,0.818181818,-3,1,0
-1,0.523076923,-2,-2,0,0,0,0.052631579,-2,-180,0.181818182,-1,1,0
-1,0.123076923,-1,-2,0,0,0,0.052631579,-2,-35,0.454545455,-1,1,0
-1,0.138461538,-1,-1,0,0,0,0.026315789,-2,-35,0.272727273,-1,0,0
-1,0.230769231,-1,-1,0,0,0,0.052631579,-2,-91,0.272727273,-1,0,0
-1,0.492307692,-2,-1,0,0,0,0,-2,-88,0.181818182,-1,0,0
-1,0.153846154,-1,-2,0.05,0,0,0.315789474,-1,-151,0.545454545,-2,1,0
-1,0.2,-1,-1,0,0,0,0.052631579,-2,-362,0.454545455,-1,0,0
-2,0.723076923,-2,-1,0,0,0,0,-1,-160,0.181818182,-1,0,0
-1,0.384615385,-1,-1,0,0,0,0,-2,-316,0.181818182,-1,0,0
-1,0.246153846,-1,-2,0.05,0,0,0.131578947,-1,-147,0.636363636,-2,1,0
-1,0.138461538,-1,-2,0,0,0,0.026315789,-1,-47,0.818181818,-3,1,0
-1,0.184615385,-1,-2,0,0,0,0,-2,-92,0.363636364,-1,1,0
-1,0.323076923,-1,-1,0,0,0,0.026315789,-1,-196,0.181818182,-1,0,0
-1,0.246153846,-1,-2,0.1,0.125,0,0.131578947,-2,-118,0.727272727,-2,1,0
-2,0.630769231,-2,-2,0,0,0,0,-2,-35,0.272727273,-1,1,0
-1,0.261538462,-1,-2,0.15,0,0,0.342105263,-1,-266,1,-3,1,0
-1,0.138461538,-1,-2,0,0,0,0,-2,-316,0.272727273,-1,1,0
-1,0.415384615,-2,-2,0,0,0,0,-2,-35,0.181818182,-1,1,0
-1,0.046153846,-3,-2,0,0,0,0,-1,-362,0.818181818,-3,1,0
-1,0.138461538,-1,-2,0,0,0,0,-2,-35,0.181818182,-1,1,0
-2,0.153846154,-1,-2,0,0,0,0,-1,-362,0.272727273,-1,1,0
-1,0.030769231,-3,-2,0,0,0,0,-1,-266,0.909090909,-3,1,0
-1,0.169230769,-1,-2,0,0,0,0,-1,-320,0.181818182,-1,1,0
-2,0.338461538,-1,-2,0,0,0,0,-1,-166,0.181818182,-1,1,0
-1,0.369230769,-1,-2,0,0,0,0.157894737,-2,-27,0.363636364,-1,1,0
-1,0.4,-1,-2,0,0,0,0.631578947,-2,-212,0.727272727,-2,1,0
-1,0.092307692,-3,-2,0,0,0,0,-2,-119,0.363636364,-1,1,0
-2,0.292307692,-1,-2,0,0,0,0,-1,-83,0.181818182,-1,1,0
-1,0.523076923,-2,-2,0,0,0,0,-2,-35,0.181818182,-1,1,0
-1,0.107692308,-1,-1,0,0,0,0,-2,-115,0.909090909,-3,0,0
-1,0.061538462,-3,-1,0.05,0,0,0.052631579,-1,-362,0.454545455,-1,0,0
-1,0.123076923,-1,-2,0,0,0,0,-2,-35,0.454545455,-1,1,0
-1,0.046153846,-3,-2,0.05,0,0,0.026315789,-1,-362,0.545454545,-2,1,0
-2,0.538461538,-2,-1,0,0,0,0,-2,-92,0.181818182,-1,0,0
-1,0.092307692,-3,-2,0,0,0,0,-1,-47,0.545454545,-2,1,0
-1,0.123076923,-1,-2,0,0,0,0.052631579,-1,-18,0.636363636,-2,1,0
-1,0.476923077,-2,-2,0,0,0,0.052631579,-1,-362,0.181818182,-1,1,0
-1,0.569230769,-2,-1,0,0,0,0.026315789,-1,-266,0.363636364,-1,0,0
-1,0.507692308,-2,-2,0,0,0,0.052631579,-2,-343,0.181818182,-1,1,0
-2,0.476923077,-2,-2,0,0,0,0.026315789,-1,-151,0.181818182,-1,1,0
-1,0.107692308,-1,-1,0,0,0,0.078947368,-1,-49,0.363636364,-1,0,0
-2,0.123076923,-1,-2,0,0,0,0.026315789,-1,-219,0.454545455,-1,1,1
-2,0.415384615,-2,-2,0,0,0,0.236842105,-2,-35,0.727272727,-2,1,0
-1,0.446153846,-2,-2,0,0,0,0.368421053,-2,-35,0.636363636,-2,1,0
-1,0.323076923,-1,-2,0,0,0,0.105263158,-1,-167,0.272727273,-1,1,0
-1,0.584615385,-2,-1,0,0,0,0.026315789,-2,-35,0.181818182,-1,0,0
-2,0.492307692,-2,-2,0,0,0,0.105263158,-1,-9,0.363636364,-1,1,0
-1,0.061538462,-3,-1,0,0,0,0,-2,-210,0.636363636,-2,0,0
-1,0.184615385,-1,-2,0,0,0.058823529,0.078947368,-1,-60,0.272727273,-1,1,0
-1,0.4,-1,-2,0,0,0,0.052631579,-2,-362,0.181818182,-1,1,0
-1,0.430769231,-2,-1,0,0,0,0.105263158,-1,-354,0.272727273,-1,0,0
-1,0.723076923,-2,-1,0,0,0,0,-2,-92,0.181818182,-1,0,0
-2,0.384615385,-1,-2,0,0,0,0.052631579,-2,-358,0.272727273,-1,1,0
-1,0.676923077,-2,-1,0,0,0,0,-1,-137,0.181818182,-1,0,0
-2,0.261538462,-1,-2,0,0,0.058823529,0.131578947,-1,-9,0.727272727,-2,1,1
-1,0.492307692,-2,-1,0,0,0,0.210526316,-1,-95,0.363636364,-1,0,0
-1,0.138461538,-1,-2,0,0,0,0.026315789,-1,-146,0.454545455,-1,1,0
-2,0.092307692,-3,-2,0,0,0,0.078947368,-1,-167,0.818181818,-3,1,0
-1,0.430769231,-2,-1,0,0,0,0,-2,-118,0.181818182,-1,0,0
-1,0.276923077,-1,-2,0,0,0,0.105263158,-1,-9,0.545454545,-2,1,0
-1,0.092307692,-3,-1,0,0,0,0.052631579,-1,-253,0.636363636,-2,0,0
-1,0.153846154,-1,-1,0,0,0,0,-2,-119,0.454545455,-1,0,0
-1,0.476923077,-2,-2,0,0,0,0.026315789,-1,-146,0.181818182,-1,1,0
-1,0.092307692,-3,-2,0,0,0,0,-1,-203,0.272727273,-1,1,0
-2,0.553846154,-2,-1,0,0,0,0,-1,-5,0.363636364,-1,0,1
-1,0.492307692,-2,-2,0,0,0,0.263157895,-1,-362,0.545454545,-2,1,0
-1,0.615384615,-2,-1,0,0,0,0,-2,-35,0.181818182,-1,0,0
-2,0.307692308,-1,-2,0,0,0,0,-1,-265,0.181818182,-1,1,0
-2,0.292307692,-1,-2,0,0,0,0.026315789,-1,-55,0.181818182,-1,1,0
-1,0.338461538,-1,-2,0,0,0,0.157894737,-1,-266,0.727272727,-2,1,0
-1,0.046153846,-3,-1,0,0,0,0.026315789,-1,-174,0.363636364,-1,0,1
-1,0.784615385,-2,-2,0,0,0,0,-2,-35,0.181818182,-1,1,0
-2,0.553846154,-2,-1,0,0,0,0,-2,-35,0.181818182,-1,0,0
-1,0.938461538,-2,-1,0,0,0,0.026315789,-2,-114,0.181818182,-1,0,0
-1,0.107692308,-1,-2,0,0,0,0.026315789,-1,-185,0.454545455,-1,1,0
-1,0.384615385,-1,-1,0,0,0,0.052631579,-1,-362,0.181818182,-1,0,0
-1,0.353846154,-1,-2,0,0,0,0.236842105,-1,-362,0.272727273,-1,1,0
-2,0.076923077,-3,-1,0,0,0,0,-2,-224,0.727272727,-2,0,0
-1,0.8,-2,-1,0,0,0,0,-2,-92,0.181818182,-1,0,0
-1,0.215384615,-1,-2,0,0,0,0.026315789,-2,-119,0.363636364,-1,1,0
-2,0.215384615,-1,-2,0,0,0,0.078947368,-2,-40,0.636363636,-2,1,0
-1,0.507692308,-2,-2,0,0,0,0.131578947,-2,-362,0.363636364,-1,1,0
-1,0.046153846,-3,-2,0,0,0,0.026315789,-1,-167,0.545454545,-2,1,1
-1,0.138461538,-1,-1,0,0,0,0.105263158,-1,-49,0.727272727,-2,0,0
-2,0.307692308,-1,-2,0,0,0,0,-2,-130,0.272727273,-1,1,0
-1,0.123076923,-1,-2,0,0,0,0.026315789,-1,-61,0.272727273,-1,1,0
-1,0.4,-1,-2,0,0,0,0,-1,-290,0.363636364,-1,1,0
-2,0.184615385,-1,-1,0,0,0,0,-1,-266,0.545454545,-2,0,0
-1,0.138461538,-1,-1,0,0,0,0,-1,-167,0.454545455,-1,0,0
-2,0.230769231,-1,-2,0,0,0,0,-2,-35,0.909090909,-3,1,0
-1,0.246153846,-1,-1,0,0,0,0.105263158,-1,-120,0.545454545,-2,0,0
-1,0.538461538,-2,-2,0,0,0,0.026315789,-2,-92,0.272727273,-1,1,0
-1,0.507692308,-2,-1,0,0,0,0.026315789,-2,-35,0.272727273,-1,0,1
-1,0.384615385,-1,-2,0,0,0,0.052631579,-1,-266,0.727272727,-2,1,0
-1,0.123076923,-1,-2,0,0,0,0.026315789,-1,-162,0.909090909,-3,1,0
-1,0.307692308,-1,-2,0,0,0,0.394736842,-1,-17,0.636363636,-2,1,0
-1,0.261538462,-1,-2,0,0.125,0,0.315789474,-1,-14,0.909090909,-3,1,0
-2,0.246153846,-1,-2,0,0,0,0.157894737,-1,-362,0.363636364,-1,1,0
-1,0.461538462,-2,-1,0,0,0,0,-1,-266,0.272727273,-1,0,0
-1,0.692307692,-2,-1,0,0,0,0.026315789,-2,-35,0.181818182,-1,0,0
-1,0.184615385,-1,-2,0,0,0,0,-2,-35,0.181818182,-1,1,0
-2,0.2,-1,-2,0,0,0,0,-2,-35,0.636363636,-2,1,1
-1,0.092307692,-3,-2,0,0,0,0,-1,-54,0.272727273,-1,1,0
-1,0.046153846,-3,-2,0,0,0,0,-1,-104,0.454545455,-1,1,0
-2,0.523076923,-2,-1,0,0,0,0,-2,-35,0.181818182,-1,0,0
-1,0.046153846,-3,-2,0,0,0,0.026315789,-1,-290,0.727272727,-2,1,0
-1,0.353846154,-1,-2,0,0,0,0.052631579,-1,-362,0.545454545,-2,1,0
-1,0.061538462,-3,-1,0,0,0,0.052631579,-1,-362,0.545454545,-2,0,0
-1,0.169230769,-1,-2,0,0,0,0.289473684,-2,-210,1,-3,1,0
-1,0.307692308,-1,-1,0,0,0,0,-1,-15,0.454545455,-1,0,0
-1,0.353846154,-1,-1,0,0,0,0.052631579,-2,-92,0.272727273,-1,0,0
-1,0.323076923,-1,-2,0,0,0,0,-2,-119,0.181818182,-1,1,0
-2,0.123076923,-1,-2,0,0,0,0.078947368,-1,-15,0.545454545,-2,1,0
-1,0.215384615,-1,-2,0,0,0,0,-1,-291,0.181818182,-1,1,0
-1,0.138461538,-1,-2,0,0,0,0.026315789,-1,-327,0.272727273,-1,1,0
-1,0.6,-2,-1,0,0,0,0,-1,-9,0.181818182,-1,0,0
-1,0.492307692,-2,-1,0,0,0,0,-1,-266,0.181818182,-1,0,0
-2,0.107692308,-1,-1,0,0,0,0,-2,-35,0.363636364,-1,0,0
